Right Hip,1631720552989,-1.143,2.486,6.031
Right Knee,1631720552989,,,
Right Ankle,1631720552989,,,
Left Hip,1631720552989,,,
Left Knee,1631720552989,,,
Left Ankle,1631720552989,,,
Right Eye,1631720552989,,,
Left Eye,1631720552989,-0.276,-0.235,0.641
Left Ear,1631720552989,,,
Right Ear,1631720552989,-0.173,-0.217,0.592
Nose,1631720553022,-0.317,-0.203,0.681
Spine,1631720553022,-0.117,-0.097,0.683
Right Shoulder,1631720553022,-0.279,-0.087,0.807
Right Elbow,1631720553022,-0.358,0.157,0.769
Right Wrist,1631720553022,,,
Left Shoulder,1631720553022,0.012,-0.112,0.631
Left Elbow,1631720553022,0.082,0.12,0.588
Left Wrist,1631720553022,,,
Right Hip,1631720553022,-0.837,1.82,4.415
Right Knee,1631720553022,,,
Right Ankle,1631720553022,,,
Left Hip,1631720553022,,,
Left Knee,1631720553022,,,
Left Ankle,1631720553022,,,
Right Eye,1631720553022,,,
Left Eye,1631720553022,-0.276,-0.235,0.64
Left Ear,1631720553022,,,
Right Ear,1631720553022,-0.173,-0.217,0.593
Nose,1631720553056,-0.315,-0.202,0.678
Spine,1631720553056,-0.105,-0.097,0.68
Right Shoulder,1631720553056,-0.28,-0.088,0.811
Right Elbow,1631720553056,-0.363,0.159,0.78
Right Wrist,1631720553056,,,
Left Shoulder,1631720553056,0.011,-0.1,0.628
Left Elbow,1631720553056,0.082,0.12,0.589
Left Wrist,1631720553056,,,
Right Hip,1631720553056,,,
Right Knee,1631720553056,,,
Right Ankle,1631720553056,,,
Left Hip,1631720553056,0.029,0.205,0.543
Left Knee,1631720553056,,,
Left Ankle,1631720553056,,,
Right Eye,1631720553056,,,
Left Eye,1631720553056,-0.284,-0.231,0.659
Left Ear,1631720553056,,,
Right Ear,1631720553056,-0.174,-0.218,0.593
Nose,1631720553089,-0.317,-0.203,0.682
Spine,1631720553089,-0.117,-0.097,0.685
Right Shoulder,1631720553089,-0.283,-0.103,0.821
Right Elbow,1631720553089,-0.358,0.157,0.771
Right Wrist,1631720553089,,,
Left Shoulder,1631720553089,0.012,-0.112,0.631
Left Elbow,1631720553089,0.082,0.12,0.588
Left Wrist,1631720553089,,,
Right Hip,1631720553089,-1.747,3.487,8.46
Right Knee,1631720553089,,,
Right Ankle,1631720553089,,,
Left Hip,1631720553089,,,
Left Knee,1631720553089,,,
Left Ankle,1631720553089,,,
Right Eye,1631720553089,,,
Left Eye,1631720553089,-0.276,-0.234,0.639
Left Ear,1631720553089,,,
Right Ear,1631720553089,-0.173,-0.217,0.592
Nose,1631720553126,-0.316,-0.202,0.678
Spine,1631720553126,-0.105,-0.097,0.683
Right Shoulder,1631720553126,-0.281,-0.102,0.814
Right Elbow,1631720553126,-0.351,0.16,0.783
Right Wrist,1631720553126,,,
Left Shoulder,1631720553126,0.012,-0.112,0.632
Left Elbow,1631720553126,0.083,0.12,0.59
Left Wrist,1631720553126,-1.619,5.183,15.9
Right Hip,1631720553126,,,
Right Knee,1631720553126,,,
Right Ankle,1631720553126,,,
Left Hip,1631720553126,,,
Left Knee,1631720553126,,,
Left Ankle,1631720553126,,,
Right Eye,1631720553126,,,
Left Eye,1631720553126,-0.284,-0.23,0.658
Left Ear,1631720553126,,,
Right Ear,1631720553126,-0.173,-0.217,0.592
Nose,1631720553158,-0.318,-0.203,0.683
Spine,1631720553158,-0.105,-0.097,0.682
Right Shoulder,1631720553158,-0.282,-0.102,0.817
Right Elbow,1631720553158,-0.35,0.16,0.781
Right Wrist,1631720553158,,,
Left Shoulder,1631720553158,0.011,-0.1,0.628
Left Elbow,1631720553158,0.083,0.121,0.591
Left Wrist,1631720553158,,,
Right Hip,1631720553158,-1.218,2.539,6.424
Right Knee,1631720553158,,,
Right Ankle,1631720553158,,,
Left Hip,1631720553158,,,
Left Knee,1631720553158,,,
Left Ankle,1631720553158,,,
Right Eye,1631720553158,,,
Left Eye,1631720553158,-0.275,-0.234,0.638
Left Ear,1631720553158,,,
Right Ear,1631720553158,-0.174,-0.218,0.593
Nose,1631720553189,-0.315,-0.202,0.678
Spine,1631720553189,-0.105,-0.097,0.681
Right Shoulder,1631720553189,-0.282,-0.088,0.817
Right Elbow,1631720553189,-0.348,0.159,0.776
Right Wrist,1631720553189,,,
Left Shoulder,1631720553189,0.011,-0.1,0.627
Left Elbow,1631720553189,0.082,0.12,0.59
Left Wrist,1631720553189,,,
Right Hip,1631720553189,,,
Right Knee,1631720553189,,,
Right Ankle,1631720553189,,,
Left Hip,1631720553189,,,
Left Knee,1631720553189,,,
Left Ankle,1631720553189,,,
Right Eye,1631720553189,,,
Left Eye,1631720553189,-0.284,-0.231,0.659
Left Ear,1631720553189,,,
Right Ear,1631720553189,-0.173,-0.217,0.591
Nose,1631720553221,-0.317,-0.203,0.682
Spine,1631720553221,-0.105,-0.097,0.68
Right Shoulder,1631720553221,-0.28,-0.088,0.812
Right Elbow,1631720553221,-0.351,0.16,0.783
Right Wrist,1631720553221,,,
Left Shoulder,1631720553221,0.022,-0.1,0.626
Left Elbow,1631720553221,0.082,0.12,0.588
Left Wrist,1631720553221,,,
Right Hip,1631720553221,-1.215,2.533,6.409
Right Knee,1631720553221,,,
Right Ankle,1631720553221,,,
Left Hip,1631720553221,,,
Left Knee,1631720553221,,,
Left Ankle,1631720553221,,,
Right Eye,1631720553221,,,
Left Eye,1631720553221,-0.276,-0.235,0.641
Left Ear,1631720553221,,,
Right Ear,1631720553221,-0.173,-0.217,0.592
Nose,1631720553255,-0.318,-0.204,0.684
Spine,1631720553255,-0.105,-0.097,0.681
Right Shoulder,1631720553255,-0.284,-0.103,0.824
Right Elbow,1631720553255,-0.348,0.159,0.777
Right Wrist,1631720553255,-0.268,0.137,0.535
Left Shoulder,1631720553255,0.011,-0.1,0.629
Left Elbow,1631720553255,0.082,0.12,0.589
Left Wrist,1631720553255,,,
Right Hip,1631720553255,,,
Right Knee,1631720553255,,,
Right Ankle,1631720553255,,,
Left Hip,1631720553255,0.029,0.196,0.545
Left Knee,1631720553255,,,
Left Ankle,1631720553255,,,
Right Eye,1631720553255,,,
Left Eye,1631720553255,-0.278,-0.236,0.643
Left Ear,1631720553255,,,
Right Ear,1631720553255,-0.174,-0.218,0.593
Nose,1631720553289,-0.317,-0.203,0.682
Spine,1631720553289,-0.105,-0.097,0.68
Right Shoulder,1631720553289,-0.285,-0.103,0.826
Right Elbow,1631720553289,-0.357,0.149,0.796
Right Wrist,1631720553289,,,
Left Shoulder,1631720553289,0.011,-0.1,0.628
Left Elbow,1631720553289,0.082,0.12,0.589
Left Wrist,1631720553289,,,
Right Hip,1631720553289,,,
Right Knee,1631720553289,,,
Right Ankle,1631720553289,,,
Left Hip,1631720553289,,,
Left Knee,1631720553289,,,
Left Ankle,1631720553289,,,
Right Eye,1631720553289,,,
Left Eye,1631720553289,-0.278,-0.237,0.645
Left Ear,1631720553289,,,
Right Ear,1631720553289,-0.174,-0.218,0.593
Nose,1631720553325,-0.307,-0.192,0.685
Spine,1631720553325,-0.105,-0.097,0.681
Right Shoulder,1631720553325,-0.281,-0.088,0.815
Right Elbow,1631720553325,-0.351,0.16,0.784
Right Wrist,1631720553325,,,
Left Shoulder,1631720553325,0.011,-0.1,0.629
Left Elbow,1631720553325,0.082,0.12,0.589
Left Wrist,1631720553325,,,
Right Hip,1631720553325,-1.246,2.709,6.572
Right Knee,1631720553325,,,
Right Ankle,1631720553325,,,
Left Hip,1631720553325,0.029,0.21,0.532
Left Knee,1631720553325,,,
Left Ankle,1631720553325,,,
Right Eye,1631720553325,,,
Left Eye,1631720553325,-0.285,-0.231,0.66
Left Ear,1631720553325,,,
Right Ear,1631720553325,-0.174,-0.218,0.593
Nose,1631720553361,-0.317,-0.203,0.682
Spine,1631720553361,-0.105,-0.097,0.681
Right Shoulder,1631720553361,-0.279,-0.088,0.809
Right Elbow,1631720553361,-0.36,0.158,0.773
Right Wrist,1631720553361,,,
Left Shoulder,1631720553361,0.012,-0.1,0.629
Left Elbow,1631720553361,0.082,0.12,0.588
Left Wrist,1631720553361,,,
Right Hip,1631720553361,,,
Right Knee,1631720553361,,,
Right Ankle,1631720553361,,,
Left Hip,1631720553361,,,
Left Knee,1631720553361,,,
Left Ankle,1631720553361,,,
Right Eye,1631720553361,,,
Left Eye,1631720553361,-0.278,-0.236,0.644
Left Ear,1631720553361,,,
Right Ear,1631720553361,-0.174,-0.218,0.593
Nose,1631720553392,-0.317,-0.203,0.682
Spine,1631720553392,-0.105,-0.097,0.684
Right Shoulder,1631720553392,-0.281,-0.088,0.815
Right Elbow,1631720553392,-0.357,0.149,0.797
Right Wrist,1631720553392,,,
Left Shoulder,1631720553392,0.011,-0.1,0.629
Left Elbow,1631720553392,0.083,0.121,0.59
Left Wrist,1631720553392,,,
Right Hip,1631720553392,,,
Right Knee,1631720553392,,,
Right Ankle,1631720553392,,,
Left Hip,1631720553392,,,
Left Knee,1631720553392,,,
Left Ankle,1631720553392,,,
Right Eye,1631720553392,,,
Left Eye,1631720553392,-0.279,-0.237,0.647
Left Ear,1631720553392,,,
Right Ear,1631720553392,-0.174,-0.217,0.593
Nose,1631720553425,-0.304,-0.202,0.678
Spine,1631720553425,-0.105,-0.097,0.681
Right Shoulder,1631720553425,-0.28,-0.088,0.812
Right Elbow,1631720553425,-0.35,0.159,0.78
Right Wrist,1631720553425,,,
Left Shoulder,1631720553425,0.012,-0.1,0.629
Left Elbow,1631720553425,0.082,0.12,0.588
Left Wrist,1631720553425,,,
Right Hip,1631720553425,,,
Right Knee,1631720553425,,,
Right Ankle,1631720553425,,,
Left Hip,1631720553425,,,
Left Knee,1631720553425,,,
Left Ankle,1631720553425,,,
Right Eye,1631720553425,,,
Left Eye,1631720553425,-0.276,-0.235,0.641
Left Ear,1631720553425,,,
Right Ear,1631720553425,-0.174,-0.217,0.593
Nose,1631720553458,-0.316,-0.202,0.679
Spine,1631720553458,-0.105,-0.097,0.682
Right Shoulder,1631720553458,-0.282,-0.102,0.817
Right Elbow,1631720553458,-0.356,0.149,0.794
Right Wrist,1631720553458,,,
Left Shoulder,1631720553458,0.012,-0.1,0.629
Left Elbow,1631720553458,0.082,0.12,0.587
Left Wrist,1631720553458,,,
Right Hip,1631720553458,,,
Right Knee,1631720553458,,,
Right Ankle,1631720553458,,,
Left Hip,1631720553458,,,
Left Knee,1631720553458,,,
Left Ankle,1631720553458,,,
Right Eye,1631720553458,,,
Left Eye,1631720553458,-0.278,-0.237,0.645
Left Ear,1631720553458,,,
Right Ear,1631720553458,-0.174,-0.218,0.594
Nose,1631720553488,,,
Spine,1631720553488,-0.105,-0.097,0.68
Right Shoulder,1631720553488,-0.28,-0.088,0.812
Right Elbow,1631720553488,-0.35,0.16,0.782
Right Wrist,1631720553488,,,
Left Shoulder,1631720553488,0.012,-0.1,0.629
Left Elbow,1631720553488,0.082,0.12,0.589
Left Wrist,1631720553488,,,
Right Hip,1631720553488,,,
Right Knee,1631720553488,,,
Right Ankle,1631720553488,,,
Left Hip,1631720553488,,,
Left Knee,1631720553488,,,
Left Ankle,1631720553488,,,
Right Eye,1631720553488,,,
Left Eye,1631720553488,-0.277,-0.236,0.642
Left Ear,1631720553488,,,
Right Ear,1631720553488,-0.173,-0.217,0.592
Nose,1631720553522,-0.317,-0.203,0.682
Spine,1631720553522,-0.105,-0.097,0.682
Right Shoulder,1631720553522,-0.283,-0.103,0.819
Right Elbow,1631720553522,-0.357,0.149,0.796
Right Wrist,1631720553522,,,
Left Shoulder,1631720553522,0.012,-0.1,0.629
Left Elbow,1631720553522,0.083,0.121,0.59
Left Wrist,1631720553522,,,
Right Hip,1631720553522,,,
Right Knee,1631720553522,,,
Right Ankle,1631720553522,,,
Left Hip,1631720553522,,,
Left Knee,1631720553522,,,
Left Ankle,1631720553522,,,
Right Eye,1631720553522,,,
Left Eye,1631720553522,-0.284,-0.231,0.659
Left Ear,1631720553522,,,
Right Ear,1631720553522,-0.173,-0.217,0.591
Nose,1631720553556,-0.316,-0.202,0.679
Spine,1631720553556,-0.105,-0.097,0.681
Right Shoulder,1631720553556,-0.283,-0.103,0.82
Right Elbow,1631720553556,-0.35,0.16,0.782
Right Wrist,1631720553556,,,
Left Shoulder,1631720553556,0.011,-0.1,0.629
Left Elbow,1631720553556,0.082,0.12,0.587
Left Wrist,1631720553556,,,
Right Hip,1631720553556,,,
Right Knee,1631720553556,,,
Right Ankle,1631720553556,,,
Left Hip,1631720553556,0.03,0.198,0.551
Left Knee,1631720553556,,,
Left Ankle,1631720553556,,,
Right Eye,1631720553556,,,
Left Eye,1631720553556,-0.284,-0.231,0.659
Left Ear,1631720553556,,,
Right Ear,1631720553556,-0.174,-0.218,0.594
Nose,1631720553590,-0.315,-0.202,0.678
Spine,1631720553590,-0.105,-0.097,0.68
Right Shoulder,1631720553590,-0.282,-0.088,0.816
Right Elbow,1631720553590,-0.348,0.159,0.777
Right Wrist,1631720553590,,,
Left Shoulder,1631720553590,0.011,-0.1,0.628
Left Elbow,1631720553590,0.082,0.12,0.588
Left Wrist,1631720553590,,,
Right Hip,1631720553590,-1.194,2.595,6.296
Right Knee,1631720553590,,,
Right Ankle,1631720553590,,,
Left Hip,1631720553590,,,
Left Knee,1631720553590,,,
Left Ankle,1631720553590,,,
Right Eye,1631720553590,,,
Left Eye,1631720553590,-0.275,-0.234,0.639
Left Ear,1631720553590,,,
Right Ear,1631720553590,-0.173,-0.217,0.592
Nose,1631720553623,-0.317,-0.203,0.682
Spine,1631720553623,-0.105,-0.097,0.682
Right Shoulder,1631720553623,-0.28,-0.088,0.812
Right Elbow,1631720553623,-0.351,0.16,0.783
Right Wrist,1631720553623,,,
Left Shoulder,1631720553623,0.011,-0.1,0.628
Left Elbow,1631720553623,0.083,0.121,0.59
Left Wrist,1631720553623,,,
Right Hip,1631720553623,,,
Right Knee,1631720553623,,,
Right Ankle,1631720553623,,,
Left Hip,1631720553623,,,
Left Knee,1631720553623,,,
Left Ankle,1631720553623,,,
Right Eye,1631720553623,,,
Left Eye,1631720553623,-0.284,-0.23,0.658
Left Ear,1631720553623,,,
Right Ear,1631720553623,-0.173,-0.217,0.592
Nose,1631720553655,-0.316,-0.202,0.68
Spine,1631720553655,-0.105,-0.097,0.68
Right Shoulder,1631720553655,-0.282,-0.102,0.817
Right Elbow,1631720553655,-0.36,0.15,0.803
Right Wrist,1631720553655,,,
Left Shoulder,1631720553655,0.012,-0.112,0.632
Left Elbow,1631720553655,0.082,0.12,0.589
Left Wrist,1631720553655,,,
Right Hip,1631720553655,,,
Right Knee,1631720553655,,,
Right Ankle,1631720553655,,,
Left Hip,1631720553655,,,
Left Knee,1631720553655,,,
Left Ankle,1631720553655,,,
Right Eye,1631720553655,,,
Left Eye,1631720553655,-0.276,-0.235,0.639
Left Ear,1631720553655,,,
Right Ear,1631720553655,-0.173,-0.217,0.593
Nose,1631720553688,-0.315,-0.201,0.677
Spine,1631720553688,-0.105,-0.097,0.682
Right Shoulder,1631720553688,-0.283,-0.103,0.82
Right Elbow,1631720553688,-0.355,0.149,0.793
Right Wrist,1631720553688,,,
Left Shoulder,1631720553688,0.011,-0.1,0.627
Left Elbow,1631720553688,0.082,0.12,0.589
Left Wrist,1631720553688,,,
Right Hip,1631720553688,,,
Right Knee,1631720553688,,,
Right Ankle,1631720553688,,,
Left Hip,1631720553688,0.172,1.263,3.194
Left Knee,1631720553688,,,
Left Ankle,1631720553688,,,
Right Eye,1631720553688,,,
Left Eye,1631720553688,-0.275,-0.234,0.638
Left Ear,1631720553688,,,
Right Ear,1631720553688,-0.174,-0.217,0.593
Nose,1631720553723,-0.315,-0.202,0.678
Spine,1631720553723,-0.105,-0.097,0.68
Right Shoulder,1631720553723,-0.279,-0.088,0.81
Right Elbow,1631720553723,-0.357,0.149,0.796
Right Wrist,1631720553723,,,
Left Shoulder,1631720553723,0.012,-0.112,0.632
Left Elbow,1631720553723,0.082,0.12,0.589
Left Wrist,1631720553723,,,
Right Hip,1631720553723,,,
Right Knee,1631720553723,,,
Right Ankle,1631720553723,,,
Left Hip,1631720553723,,,
Left Knee,1631720553723,,,
Left Ankle,1631720553723,,,
Right Eye,1631720553723,,,
Left Eye,1631720553723,-0.274,-0.233,0.636
Left Ear,1631720553723,,,
Right Ear,1631720553723,-0.174,-0.218,0.594
Nose,1631720553756,-0.316,-0.202,0.68
Spine,1631720553756,-0.105,-0.097,0.68
Right Shoulder,1631720553756,-0.28,-0.088,0.81
Right Elbow,1631720553756,-0.35,0.16,0.781
Right Wrist,1631720553756,,,
Left Shoulder,1631720553756,0.011,-0.1,0.627
Left Elbow,1631720553756,0.082,0.12,0.588
Left Wrist,1631720553756,,,
Right Hip,1631720553756,-0.087,0.209,0.507
Right Knee,1631720553756,,,
Right Ankle,1631720553756,,,
Left Hip,1631720553756,,,
Left Knee,1631720553756,,,
Left Ankle,1631720553756,,,
Right Eye,1631720553756,,,
Left Eye,1631720553756,-0.283,-0.229,0.655
Left Ear,1631720553756,,,
Right Ear,1631720553756,-0.174,-0.218,0.594
Nose,1631720553788,-0.316,-0.202,0.68
Spine,1631720553788,-0.117,-0.097,0.684
Right Shoulder,1631720553788,-0.281,-0.088,0.813
Right Elbow,1631720553788,-0.36,0.15,0.803
Right Wrist,1631720553788,,,
Left Shoulder,1631720553788,0.012,-0.112,0.631
Left Elbow,1631720553788,0.083,0.121,0.59
Left Wrist,1631720553788,,,
Right Hip,1631720553788,,,
Right Knee,1631720553788,,,
Right Ankle,1631720553788,,,
Left Hip,1631720553788,,,
Left Knee,1631720553788,,,
Left Ankle,1631720553788,,,
Right Eye,1631720553788,,,
Left Eye,1631720553788,-0.276,-0.235,0.639
Left Ear,1631720553788,,,
Right Ear,1631720553788,-0.174,-0.218,0.595
Nose,1631720553822,-0.316,-0.202,0.679
Spine,1631720553822,-0.117,-0.097,0.685
Right Shoulder,1631720553822,-0.283,-0.103,0.819
Right Elbow,1631720553822,-0.355,0.149,0.793
Right Wrist,1631720553822,,,
Left Shoulder,1631720553822,0.012,-0.112,0.631
Left Elbow,1631720553822,0.082,0.12,0.588
Left Wrist,1631720553822,,,
Right Hip,1631720553822,,,
Right Knee,1631720553822,,,
Right Ankle,1631720553822,,,
Left Hip,1631720553822,0.029,0.196,0.545
Left Knee,1631720553822,,,
Left Ankle,1631720553822,,,
Right Eye,1631720553822,,,
Left Eye,1631720553822,-0.283,-0.229,0.656
Left Ear,1631720553822,,,
Right Ear,1631720553822,-0.174,-0.218,0.594
Nose,1631720553855,-0.316,-0.202,0.679
Spine,1631720553855,-0.117,-0.097,0.685
Right Shoulder,1631720553855,-0.284,-0.103,0.823
Right Elbow,1631720553855,-0.361,0.159,0.777
Right Wrist,1631720553855,,,
Left Shoulder,1631720553855,0.012,-0.112,0.632
Left Elbow,1631720553855,0.083,0.121,0.59
Left Wrist,1631720553855,,,
Right Hip,1631720553855,,,
Right Knee,1631720553855,,,
Right Ankle,1631720553855,,,
Left Hip,1631720553855,0.029,0.195,0.542
Left Knee,1631720553855,,,
Left Ankle,1631720553855,,,
Right Eye,1631720553855,,,
Left Eye,1631720553855,-0.275,-0.234,0.637
Left Ear,1631720553855,,,
Right Ear,1631720553855,-0.174,-0.218,0.594
Nose,1631720553889,-0.317,-0.203,0.682
Spine,1631720553889,-0.117,-0.097,0.685
Right Shoulder,1631720553889,-0.28,-0.088,0.812
Right Elbow,1631720553889,-0.352,0.161,0.786
Right Wrist,1631720553889,,,
Left Shoulder,1631720553889,0.012,-0.112,0.632
Left Elbow,1631720553889,0.082,0.12,0.589
Left Wrist,1631720553889,,,
Right Hip,1631720553889,-0.089,0.214,0.519
Right Knee,1631720553889,,,
Right Ankle,1631720553889,,,
Left Hip,1631720553889,,,
Left Knee,1631720553889,,,
Left Ankle,1631720553889,,,
Right Eye,1631720553889,,,
Left Eye,1631720553889,-0.275,-0.234,0.639
Left Ear,1631720553889,,,
Right Ear,1631720553889,-0.174,-0.218,0.594
Nose,1631720553922,-0.316,-0.202,0.68
Spine,1631720553922,-0.117,-0.097,0.684
Right Shoulder,1631720553922,-0.282,-0.102,0.819
Right Elbow,1631720553922,-0.349,0.159,0.778
Right Wrist,1631720553922,,,
Left Shoulder,1631720553922,0.012,-0.112,0.631
Left Elbow,1631720553922,0.082,0.12,0.588
Left Wrist,1631720553922,,,
Right Hip,1631720553922,,,
Right Knee,1631720553922,,,
Right Ankle,1631720553922,,,
Left Hip,1631720553922,,,
Left Knee,1631720553922,,,
Left Ankle,1631720553922,,,
Right Eye,1631720553922,,,
Left Eye,1631720553922,-0.283,-0.23,0.656
Left Ear,1631720553922,,,
Right Ear,1631720553922,-0.174,-0.218,0.594
Nose,1631720553957,-0.317,-0.203,0.681
Spine,1631720553957,-0.117,-0.097,0.682
Right Shoulder,1631720553957,-0.284,-0.103,0.824
Right Elbow,1631720553957,-0.349,0.159,0.778
Right Wrist,1631720553957,,,
Left Shoulder,1631720553957,0.012,-0.112,0.631
Left Elbow,1631720553957,0.082,0.12,0.588
Left Wrist,1631720553957,,,
Right Hip,1631720553957,,,
Right Knee,1631720553957,,,
Right Ankle,1631720553957,,,
Left Hip,1631720553957,0.029,0.197,0.548
Left Knee,1631720553957,,,
Left Ankle,1631720553957,,,
Right Eye,1631720553957,,,
Left Eye,1631720553957,-0.275,-0.234,0.638
Left Ear,1631720553957,,,
Right Ear,1631720553957,-0.174,-0.218,0.594
Nose,1631720553989,-0.316,-0.202,0.679
Spine,1631720553989,-0.117,-0.097,0.686
Right Shoulder,1631720553989,-0.283,-0.103,0.819
Right Elbow,1631720553989,-0.35,0.16,0.782
Right Wrist,1631720553989,,,
Left Shoulder,1631720553989,0.012,-0.112,0.631
Left Elbow,1631720553989,0.083,0.121,0.59
Left Wrist,1631720553989,,,
Right Hip,1631720553989,,,
Right Knee,1631720553989,,,
Right Ankle,1631720553989,,,
Left Hip,1631720553989,0.029,0.198,0.549
Left Knee,1631720553989,,,
Left Ankle,1631720553989,,,
Right Eye,1631720553989,,,
Left Eye,1631720553989,-0.274,-0.233,0.636
Left Ear,1631720553989,,,
Right Ear,1631720553989,-0.174,-0.218,0.594
Nose,1631720554024,-0.317,-0.203,0.681
Spine,1631720554024,-0.117,-0.097,0.686
Right Shoulder,1631720554024,-0.281,-0.088,0.814
Right Elbow,1631720554024,-0.355,0.149,0.793
Right Wrist,1631720554024,,,
Left Shoulder,1631720554024,0.012,-0.112,0.632
Left Elbow,1631720554024,0.082,0.12,0.589
Left Wrist,1631720554024,,,
Right Hip,1631720554024,,,
Right Knee,1631720554024,,,
Right Ankle,1631720554024,,,
Left Hip,1631720554024,0.03,0.198,0.55
Left Knee,1631720554024,,,
Left Ankle,1631720554024,,,
Right Eye,1631720554024,,,
Left Eye,1631720554024,-0.276,-0.235,0.64
Left Ear,1631720554024,,,
Right Ear,1631720554024,-0.174,-0.218,0.595
Nose,1631720554055,-0.316,-0.202,0.68
Spine,1631720554055,-0.117,-0.097,0.685
Right Shoulder,1631720554055,-0.283,-0.103,0.821
Right Elbow,1631720554055,-0.349,0.159,0.78
Right Wrist,1631720554055,,,
Left Shoulder,1631720554055,0.012,-0.112,0.631
Left Elbow,1631720554055,0.083,0.121,0.59
Left Wrist,1631720554055,,,
Right Hip,1631720554055,,,
Right Knee,1631720554055,,,
Right Ankle,1631720554055,,,
Left Hip,1631720554055,,,
Left Knee,1631720554055,,,
Left Ankle,1631720554055,,,
Right Eye,1631720554055,-0.317,-0.216,0.682
Left Eye,1631720554055,-0.281,-0.228,0.651
Left Ear,1631720554055,,,
Right Ear,1631720554055,-0.174,-0.218,0.593
Nose,1631720554088,-0.316,-0.202,0.68
Spine,1631720554088,-0.105,-0.097,0.682
Right Shoulder,1631720554088,-0.282,-0.088,0.817
Right Elbow,1631720554088,-0.349,0.159,0.779
Right Wrist,1631720554088,,,
Left Shoulder,1631720554088,0.011,-0.1,0.628
Left Elbow,1631720554088,0.082,0.12,0.588
Left Wrist,1631720554088,,,
Right Hip,1631720554088,-1.173,2.55,6.186
Right Knee,1631720554088,,,
Right Ankle,1631720554088,,,
Left Hip,1631720554088,,,
Left Knee,1631720554088,,,
Left Ankle,1631720554088,,,
Right Eye,1631720554088,,,
Left Eye,1631720554088,-0.276,-0.235,0.639
Left Ear,1631720554088,,,
Right Ear,1631720554088,-0.174,-0.218,0.594
Nose,1631720554122,-0.317,-0.203,0.681
Spine,1631720554122,-0.105,-0.097,0.682
Right Shoulder,1631720554122,-0.28,-0.088,0.812
Right Elbow,1631720554122,-0.349,0.159,0.779
Right Wrist,1631720554122,,,
Left Shoulder,1631720554122,0.012,-0.112,0.631
Left Elbow,1631720554122,0.082,0.12,0.588
Left Wrist,1631720554122,,,
Right Hip,1631720554122,-1.213,2.529,6.399
Right Knee,1631720554122,,,
Right Ankle,1631720554122,,,
Left Hip,1631720554122,,,
Left Knee,1631720554122,,,
Left Ankle,1631720554122,,,
Right Eye,1631720554122,,,
Left Eye,1631720554122,-0.275,-0.234,0.638
Left Ear,1631720554122,,,
Right Ear,1631720554122,-0.174,-0.218,0.595
Nose,1631720554157,-0.317,-0.203,0.682
Spine,1631720554157,-0.105,-0.097,0.681
Right Shoulder,1631720554157,-0.28,-0.088,0.811
Right Elbow,1631720554157,-0.351,0.16,0.784
Right Wrist,1631720554157,,,
Left Shoulder,1631720554157,0.012,-0.112,0.632
Left Elbow,1631720554157,0.082,0.12,0.589
Left Wrist,1631720554157,,,
Right Hip,1631720554157,,,
Right Knee,1631720554157,,,
Right Ankle,1631720554157,,,
Left Hip,1631720554157,,,
Left Knee,1631720554157,,,
Left Ankle,1631720554157,,,
Right Eye,1631720554157,,,
Left Eye,1631720554157,-0.283,-0.23,0.657
Left Ear,1631720554157,,,
Right Ear,1631720554157,-0.174,-0.218,0.594
Nose,1631720554190,-0.317,-0.203,0.682
Spine,1631720554190,-0.105,-0.097,0.683
Right Shoulder,1631720554190,-0.28,-0.088,0.812
Right Elbow,1631720554190,-0.351,0.16,0.783
Right Wrist,1631720554190,,,
Left Shoulder,1631720554190,0.012,-0.112,0.632
Left Elbow,1631720554190,0.082,0.12,0.589
Left Wrist,1631720554190,,,
Right Hip,1631720554190,-1.389,2.895,7.325
Right Knee,1631720554190,,,
Right Ankle,1631720554190,,,
Left Hip,1631720554190,0.029,0.196,0.546
Left Knee,1631720554190,,,
Left Ankle,1631720554190,,,
Right Eye,1631720554190,,,
Left Eye,1631720554190,-0.276,-0.235,0.64
Left Ear,1631720554190,,,
Right Ear,1631720554190,-0.174,-0.218,0.594
Nose,1631720554222,-0.317,-0.203,0.682
Spine,1631720554222,-0.118,-0.098,0.689
Right Shoulder,1631720554222,-0.282,-0.102,0.818
Right Elbow,1631720554222,-0.357,0.149,0.796
Right Wrist,1631720554222,,,
Left Shoulder,1631720554222,0.012,-0.113,0.634
Left Elbow,1631720554222,0.083,0.121,0.591
Left Wrist,1631720554222,,,
Right Hip,1631720554222,,,
Right Knee,1631720554222,,,
Right Ankle,1631720554222,,,
Left Hip,1631720554222,0.029,0.201,0.535
Left Knee,1631720554222,,,
Left Ankle,1631720554222,,,
Right Eye,1631720554222,,,
Left Eye,1631720554222,-0.276,-0.235,0.641
Left Ear,1631720554222,,,
Right Ear,1631720554222,-0.174,-0.218,0.595
Nose,1631720554254,-0.317,-0.203,0.682
Spine,1631720554254,-0.118,-0.098,0.689
Right Shoulder,1631720554254,-0.281,-0.088,0.814
Right Elbow,1631720554254,-0.351,0.16,0.783
Right Wrist,1631720554254,,,
Left Shoulder,1631720554254,0.012,-0.112,0.631
Left Elbow,1631720554254,0.082,0.12,0.589
Left Wrist,1631720554254,,,
Right Hip,1631720554254,-1.213,2.638,6.399
Right Knee,1631720554254,,,
Right Ankle,1631720554254,,,
Left Hip,1631720554254,,,
